GEOID10,race,sex,age,age_v
391119666002046,1,1,9,28
391119666002046,1,1,9,25
391119666002046,1,2,9,25
391119666002046,1,2,9,26
391119666002046,1,2,9,28
391119666002046,1,2,9,27
391119666002046,1,2,9,26
391119666002046,1,2,9,28
391119666002046,1,1,10,32
391119666002046,1,1,10,33
391119666002046,1,1,10,30
391119666002046,1,1,10,31
391119666002046,1,1,10,31
391119666002046,1,1,10,32
391119666002046,1,1,10,33
391119666002046,1,1,10,32
391119666002046,1,1,10,33
391119666002046,1,2,10,32
391119666002046,1,2,10,33
391119666002046,1,2,10,31
391119666002046,1,1,11,37
391119666002046,1,1,11,37
391119666002046,1,1,11,37
391119666002046,1,1,11,36
391119666002046,1,2,11,35
391119666002046,1,2,11,37
391119666002046,1,1,12,43
391119666002046,1,1,12,43
391119666002046,1,1,12,43
391119666002046,1,2,12,41
391119666002046,1,1,13,46
391119666002046,1,1,13,45
391119666002046,1,1,13,48
391119666002046,1,2,13,48
391119666002046,1,2,13,46
391119666002046,1,2,13,48
391119666002046,1,2,13,48
391119666002046,1,2,13,48
391119666002046,1,2,13,47
391119666002046,1,2,13,47
391119666002046,1,2,13,46
391119666002046,1,2,13,45
391119666002046,1,2,13,46
391119666002046,1,1,14,52
391119666002046,1,1,14,53
391119666002046,1,1,14,50
391119666002046,1,1,14,51
391119666002046,1,2,14,50
391119666002046,1,2,14,52
391119666002046,1,2,14,53
391119666002046,1,2,14,50
391119666002046,1,2,14,53
391119666002046,1,1,15,55
391119666002046,1,1,15,56
391119666002046,1,1,15,57
391119666002046,1,1,15,56
391119666002046,1,1,15,58
391119666002046,1,1,15,56
391119666002046,1,1,15,55
391119666002046,1,1,15,58
391119666002046,1,1,15,58
391119666002046,1,1,15,58
391119666002046,1,2,15,58
391119666002046,1,2,15,56
391119666002046,1,2,15,56
391119666002046,1,2,15,58
391119666002046,1,2,15,56
391119666002046,1,2,15,58
391119666002046,1,2,15,58
391119666002046,1,2,15,58
391119666002046,1,2,15,55
391119666002046,1,2,16,60
391119666002046,1,2,16,60
391119666002046,1,1,17,63
391119666002046,1,1,17,63
391119666002046,1,1,17,63
391119666002046,1,2,17,62
391119666002046,1,2,17,63
391119666002046,1,1,18,65
391119666002046,1,1,18,65
391119666002046,1,1,18,65
391119666002046,1,2,18,65
391119666002046,1,2,18,65
391119666002046,1,2,18,65
391119666002046,1,2,18,65
391119666002046,1,1,19,68
391119666002046,1,1,19,67
391119666002046,1,1,19,68
391119666002046,1,2,19,67
391119666002046,1,1,20,73
391119666002046,1,1,20,73
391119666002046,1,1,20,70
391119666002046,1,1,20,72
391119666002046,1,2,21,76
391119666002046,1,2,21,75
391119666002046,1,2,21,76
391119666002046,1,2,22,82
391119666002047,1,2,2,8
391119666002047,1,2,11,37
391119666002047,1,1,13,46
391119666002053,7,1,13,46
391119666002054,1,2,5,18
391119666002054,1,1,13,45
391119666002054,1,2,13,47
391119666002056,1,2,2,7
391119666002056,1,2,13,45
391119666002056,1,1,14,52
391119666002056,1,1,14,51
391119666002056,1,2,14,53
391119666002058,1,1,2,5
391119666002058,1,2,2,5
391119666002058,1,2,3,12
391119666002058,1,1,8,22
391119666002058,1,2,12,40
391119666002058,1,1,13,45
391119666002058,1,2,22,83
391119666002058,1,1,23,86
391119666002064,1,1,1,1
391119666002064,1,1,1,2
391119666002064,1,2,1,3
391119666002064,1,2,1,1
391119666002064,1,1,2,6
391119666002064,1,1,2,5
391119666002064,1,1,2,5
391119666002064,1,1,2,8
391119666002064,1,1,2,5
391119666002064,1,2,2,7
391119666002064,1,2,2,6
391119666002064,1,1,3,11
391119666002064,5,1,3,12
391119666002064,1,1,4,15
391119666002064,1,1,5,18
391119666002064,1,2,5,18
391119666002064,1,2,5,18
391119666002064,1,2,5,18
391119666002064,1,2,8,22
391119666002064,1,1,9,27
391119666002064,1,1,9,27
391119666002064,1,1,9,27
391119666002064,1,2,9,28
391119666002064,1,2,9,28
391119666002064,1,2,9,25
391119666002064,1,1,10,30
391119666002064,1,1,10,30
391119666002064,1,2,10,30
391119666002064,1,2,10,32
391119666002064,1,2,10,32
391119666002064,1,2,11,35
391119666002064,1,2,11,35
391119666002064,1,1,12,41
391119666002064,1,1,12,41
391119666002064,1,1,12,40
391119666002064,1,2,12,42
391119666002064,1,2,12,42
391119666002064,1,2,12,40
391119666002064,1,2,12,43
391119666002064,1,1,13,45
391119666002064,1,1,13,46
391119666002064,1,1,13,47
391119666002064,1,1,13,45
391119666002064,1,1,13,46
391119666002064,1,1,13,48
391119666002064,1,1,13,46
391119666002064,1,2,13,48
391119666002064,1,2,13,46
391119666002064,1,2,13,45
391119666002064,1,2,13,47
391119666002064,1,2,13,46
391119666002064,1,2,13,48
391119666002064,1,2,13,48
391119666002064,1,1,14,52
391119666002064,1,1,14,51
391119666002064,1,1,14,50
391119666002064,1,2,14,52
391119666002064,1,2,14,51
391119666002064,1,2,14,51
391119666002064,1,1,15,58
391119666002064,1,1,15,56
391119666002064,1,1,15,56
391119666002064,1,2,15,57
391119666002064,1,1,16,60
391119666002064,1,1,16,60
391119666002064,1,2,16,60
391119666002064,1,2,16,60
391119666002064,1,1,17,62
391119666002064,1,1,17,62
391119666002064,1,2,17,62
391119666002064,1,2,17,63
391119666002064,1,2,17,63
391119666002064,1,1,18,65
391119666002064,1,2,18,65
391119666002064,1,1,19,68
391119666002064,1,1,20,73
391119666002064,1,1,20,70
391119666002064,1,2,20,70
391119666002064,1,2,20,72
391119666002064,1,2,20,72
391119666002064,1,1,21,78
391119666002064,1,1,23,85
391119666002064,1,2,23,87
391119666002064,1,2,23,87
391119666002064,1,2,23,92
391119666002065,1,1,1,0
391119666002065,1,1,8,23
391119666002065,1,2,8,23
391119666002066,1,2,1,2
391119666002066,1,2,1,0
391119666002066,1,1,2,6
391119666002066,1,1,2,5
391119666002066,1,1,2,5
391119666002066,1,1,2,6
391119666002066,1,2,2,7
391119666002066,1,1,3,13
391119666002066,1,2,3,10
391119666002066,1,1,4,15
391119666002066,1,2,7,21
391119666002066,1,2,10,30
391119666002066,1,1,11,36
391119666002066,1,1,11,38
391119666002066,1,2,11,38
391119666002066,1,1,14,50
391119666002066,1,2,14,51
391119666002066,1,2,14,52
391119666002066,1,1,15,56
391119666002066,1,2,17,62
391119666002066,1,1,18,65
391119666002066,1,1,19,67
391119666002066,1,2,19,68
391119666002068,1,1,3,13
391119666002068,1,2,4,16
391119666002068,1,1,13,47
391119666002068,1,2,13,48
391119666002068,1,1,15,58
391119666002068,1,2,15,55
391119666002068,1,2,15,57
391119666002068,1,1,20,70
391119666002068,1,2,23,88
391119666002069,1,1,1,3
391119666002069,1,1,1,3
391119666002069,1,1,1,2
391119666002069,1,2,1,1
391119666002069,1,1,2,8
391119666002069,1,2,2,6
391119666002069,1,2,2,5
391119666002069,1,2,2,8
391119666002069,1,1,3,10
391119666002069,1,2,9,27
391119666002069,1,1,10,33
391119666002069,1,1,10,31
391119666002069,1,1,10,30
391119666002069,1,2,10,30
391119666002069,1,1,11,38
391119666002069,1,2,11,36
391119666002069,1,1,12,41
391119666002069,1,2,13,46
391119666002069,1,1,14,53
391119666002069,1,2,15,57
391119666002069,1,2,21,77
391119666002071,1,1,20,71
391119666002072,1,1,1,1
391119666002072,1,2,1,2
391119666002072,1,1,2,5
391119666002072,1,1,8,22
391119666002072,1,1,9,25
391119666002072,1,1,9,25
391119666002072,1,2,9,28
391119666002072,1,2,9,27
391119666002072,1,2,9,28
391119666002072,1,2,9,28
391119666002072,1,1,10,31
391119666002072,1,1,10,33
391119666002072,1,1,10,33
391119666002072,1,1,11,35
391119666002072,1,2,11,35
391119666002072,1,1,14,50
391119666002072,1,1,14,50
391119666002072,1,1,14,53
391119666002072,1,1,14,50
391119666002072,1,1,14,53
391119666002072,1,2,14,52
391119666002072,1,2,14,53
391119666002072,1,2,14,50
391119666002072,1,2,14,52
391119666002072,1,2,14,50
391119666002072,1,1,15,57
391119666002072,1,1,15,56
391119666002072,1,2,15,56
391119666002072,1,1,17,62
391119666002072,1,1,19,68
391119666002072,1,1,21,76
391119666002072,1,2,21,75
391119666002074,1,1,14,53
391119666002074,1,2,22,83
391119666002074,1,1,23,86
391119666002075,1,1,8,22
391119666002075,1,1,14,53
391119666002075,1,2,14,53
391119666002076,1,1,14,53
391119666002076,1,2,15,56
391119666002077,1,1,15,55
391119666002077,1,2,15,56
391119666002077,1,1,17,62
391119666002077,1,2,17,62
391119666002077,1,1,18,65
391119666002077,1,2,19,67
391119666002078,1,1,20,71
391119666002079,1,1,1,2
391119666002079,1,2,2,6
391119666002079,1,2,3,10
391119666002079,1,1,4,15
391119666002079,1,2,4,15
391119666002079,1,2,4,15
391119666002079,1,2,6,20
391119666002079,1,2,8,22
391119666002079,1,1,9,26
391119666002079,1,1,10,31
391119666002079,1,1,10,30
391119666002079,1,2,10,31
391119666002079,1,2,12,42
391119666002079,1,2,12,40
391119666002079,1,1,13,47
391119666002079,1,1,13,47
391119666002079,1,2,13,48
391119666002079,1,1,14,50
391119666002079,1,1,14,53
391119666002079,1,2,14,51
391119666002079,1,1,15,56
391119666002079,1,1,15,55
391119666002079,1,1,15,55
391119666002079,1,1,15,56
391119666002079,1,2,15,56
391119666002079,1,2,15,56
391119666002079,1,1,16,60
391119666002079,1,2,16,60
391119666002079,7,2,16,60
391119666002079,1,1,17,62
391119666002079,1,2,20,70
391119666002079,1,1,21,76
391119666002084,1,2,1,1
391119666002084,1,1,2,6
391119666002084,1,2,9,25
391119666002084,1,1,10,30
391119666002084,1,1,23,97
391119666002087,1,1,13,46
391119666002093,1,1,1,1
391119666002093,1,1,1,3
391119666002093,1,2,1,0
391119666002093,1,2,1,1
391119666002093,1,2,1,2
391119666002093,1,2,1,3
391119666002093,1,1,2,8
391119666002093,1,1,2,7
391119666002093,1,1,2,8
391119666002093,1,2,2,6
391119666002093,1,2,2,6
391119666002093,1,2,2,5
391119666002093,1,2,2,8
391119666002093,1,2,2,5
391119666002093,1,2,2,8
391119666002093,1,2,2,5
391119666002093,1,1,3,10
391119666002093,1,2,3,13
391119666002093,1,2,3,10
391119666002093,1,2,3,11
391119666002093,1,1,4,16
391119666002093,1,1,4,16
391119666002093,1,1,4,16
391119666002093,1,2,4,16
391119666002093,1,2,4,15
391119666002093,1,2,4,15
391119666002093,1,2,5,18
391119666002093,1,2,6,20
391119666002093,1,2,8,23
391119666002093,1,1,9,25
391119666002093,1,1,9,26
391119666002093,1,1,9,25
391119666002093,1,2,9,27
391119666002093,1,2,9,28
391119666002093,1,1,10,31
391119666002093,1,1,10,31
391119666002093,1,1,10,32
391119666002093,1,2,10,30
391119666002093,1,2,10,30
391119666002093,1,2,10,30
391119666002093,1,1,11,37
391119666002093,1,1,11,37
391119666002093,1,1,11,37
391119666002093,1,1,11,38
391119666002093,1,2,11,38
391119666002093,1,2,11,36
391119666002093,1,2,11,35
391119666002093,1,2,11,37
391119666002093,1,2,11,36
391119666002093,1,2,11,37
391119666002093,1,1,12,41
391119666002093,1,1,12,43
391119666002093,1,1,12,40
391119666002093,1,1,12,42
391119666002093,1,2,12,40
391119666002093,1,2,12,43
391119666002093,1,1,13,45
391119666002093,1,1,13,46
391119666002093,1,1,13,47
391119666002093,1,1,13,46
391119666002093,1,2,13,46
391119666002093,1,1,14,50
391119666002093,1,1,14,51
391119666002093,1,2,14,53
391119666002093,1,2,14,50
391119666002093,1,2,14,51
391119666002093,1,1,15,58
391119666002093,1,1,15,57
391119666002093,1,1,15,55
391119666002093,1,1,15,58
391119666002093,1,1,15,57
391119666002093,1,1,15,57
391119666002093,1,2,15,57
391119666002093,1,2,15,58
391119666002093,1,2,15,56
391119666002093,1,2,15,55
391119666002093,1,1,17,63
391119666002093,1,1,19,67
391119666002093,1,2,19,68
391119666002093,1,1,20,72
391119666002093,1,2,20,72
391119666002093,1,2,20,70
391119666002093,1,2,20,72
391119666002093,1,1,21,77
391119666002093,1,1,21,76
391119666002093,1,1,21,77
391119666002093,1,2,21,75
391119666002093,1,2,21,78
391119666002093,1,1,22,81
391119666002093,1,2,22,80
391119666002093,1,2,22,83
391119666002093,1,2,22,80
391119666002093,1,1,23,86
391119666002093,1,2,23,92
391119666002093,1,2,23,86
391119666002095,1,2,12,43
391119666002095,1,1,13,45
391119666002095,1,2,19,68
391119666002096,1,2,23,95
391119666002099,1,2,2,7
391119666002099,1,1,3,11
391119666002099,1,1,3,11
391119666002099,1,2,3,10
391119666002099,1,2,3,13
391119666002099,1,2,3,13
391119666002099,1,1,4,15
391119666002099,1,2,4,15
391119666002099,1,2,4,16
391119666002099,1,2,4,16
391119666002099,1,1,11,38
391119666002099,1,1,11,37
391119666002099,1,2,11,38
391119666002099,1,2,11,36
391119666002099,1,2,11,37
391119666002099,1,1,12,40
391119666002099,1,2,12,43
391119666002099,1,1,13,45
391119666002099,1,1,13,48
391119666002099,1,2,13,47
391119666002099,1,1,14,50
391119666002099,1,2,14,53
391119666002099,1,2,16,60
391119666002099,1,1,18,65
391119666002099,1,2,19,68
391119666002099,1,1,20,72
391119666002099,1,2,20,73
391119666002099,1,2,23,89
391119666002100,1,2,15,58
391119666002102,1,1,8,23
391119666002102,1,1,9,25
391119666002102,1,1,13,48
391119666002102,1,2,13,47
391119666002102,1,1,14,52
391119666002102,1,2,14,53
391119666002102,1,1,15,57
391119666002104,1,2,19,68
391119666002104,1,1,20,73
391119666002105,1,2,14,52
391119666002105,1,1,21,78
391119666002105,1,2,21,78
391119666002105,1,2,21,75
391119666002105,1,1,22,80
391119666002107,1,1,1,0
391119666002107,1,2,1,2
391119666002107,1,1,2,6
391119666002107,1,1,2,6
391119666002107,1,2,2,7
391119666002107,2,1,2,6
391119666002107,1,1,3,10
391119666002107,1,2,3,10
391119666002107,2,1,3,10
391119666002107,7,2,3,11
391119666002107,1,1,4,15
391119666002107,1,1,4,15
391119666002107,1,1,4,15
391119666002107,1,2,4,16
391119666002107,1,1,5,18
391119666002107,1,2,5,18
391119666002107,1,2,5,18
391119666002107,1,2,7,21
391119666002107,1,1,8,23
391119666002107,1,1,9,27
391119666002107,1,1,9,28
391119666002107,1,2,9,26
391119666002107,1,2,10,32
391119666002107,1,1,11,35
391119666002107,1,2,11,35
391119666002107,1,1,12,41
391119666002107,1,2,12,43
391119666002107,1,1,13,48
391119666002107,1,2,13,45
391119666002107,1,2,13,46
391119666002107,1,1,14,52
391119666002107,1,1,14,51
391119666002107,1,1,14,53
391119666002107,1,1,14,52
391119666002107,1,2,14,50
391119666002107,1,2,14,50
391119666002107,1,2,14,53
391119666002107,1,2,14,51
391119666002107,1,2,14,53
391119666002107,1,2,15,55
391119666002107,1,1,16,60
391119666002107,1,2,17,63
391119666002107,1,1,18,65
391119666002107,1,1,21,76
391119666002107,1,2,21,75
391119666002107,1,2,21,76
391119666002108,1,2,5,18
391119666002108,1,1,10,33
391119666002108,1,1,14,50
391119666002108,1,2,14,52
391119666002108,1,2,14,52
391119666002108,1,1,17,63
391119666002109,1,1,4,16
391119666002109,1,2,4,16
391119666002109,1,1,13,48
391119666002109,1,2,13,47
391119666002109,1,2,13,45
391119666002109,1,1,14,51
391119666002109,1,1,23,93
391119666003000,1,1,1,2
391119666003000,1,2,1,2
391119666003000,1,1,2,8
391119666003000,1,2,2,7
391119666003000,1,2,2,8
391119666003000,1,2,2,8
391119666003000,1,2,2,6
391119666003000,1,1,3,13
391119666003000,1,1,3,10
391119666003000,1,1,3,11
391119666003000,1,1,3,12
391119666003000,1,1,3,10
391119666003000,1,2,3,11
391119666003000,1,2,4,15
391119666003000,1,2,4,16
391119666003000,1,1,5,18
391119666003000,1,1,6,20
391119666003000,1,2,6,20
391119666003000,1,1,10,33
391119666003000,1,2,10,32
391119666003000,1,1,11,36
391119666003000,1,1,11,37
391119666003000,1,1,11,36
391119666003000,1,1,11,35
391119666003000,1,1,11,35
391119666003000,1,2,11,36
391119666003000,1,2,11,36
391119666003000,1,1,12,40
391119666003000,1,1,12,40
391119666003000,1,1,12,42
391119666003000,1,1,12,43
391119666003000,1,1,12,40
391119666003000,1,1,12,41
391119666003000,1,2,12,40
391119666003000,1,2,12,40
391119666003000,1,2,12,40
391119666003000,1,1,13,45
391119666003000,1,2,13,48
391119666003000,1,2,13,48
391119666003000,1,2,13,47
391119666003000,1,1,14,52
391119666003000,1,2,14,51
391119666003000,1,2,14,50
391119666003000,1,1,15,55
391119666003000,1,2,15,57
391119666003000,1,1,16,60
391119666003000,1,2,16,60
391119666003000,1,2,16,60
391119666003000,1,2,17,63
391119666003000,1,1,18,65
391119666003000,1,1,18,65
391119666003000,1,2,18,65
391119666003000,1,1,19,68
391119666003000,1,2,19,68
391119666003000,1,2,19,67
391119666003000,1,2,19,68
391119666003000,1,2,19,67
391119666003000,1,1,20,73
391119666003000,1,2,20,73
391119666003000,1,2,20,72
391119666003000,1,1,21,76
391119666003000,1,1,21,78
391119666003000,1,1,21,75
391119666003000,1,2,21,78
391119666003000,1,1,22,82
391119666003000,1,2,22,83
391119666003000,1,1,23,85
391119666003001,1,1,22,82
391119666003001,1,2,22,82
391119666003002,1,2,1,0
391119666003002,1,2,1,2
391119666003002,1,2,2,6
391119666003002,1,2,3,10
391119666003002,1,2,3,11
391119666003002,1,1,4,15
391119666003002,1,1,4,16
391119666003002,1,2,4,15
391119666003002,1,2,7,21
391119666003002,1,2,8,22
391119666003002,1,1,9,25
391119666003002,1,2,9,26
391119666003002,1,2,11,37
391119666003002,1,1,12,43
391119666003002,1,1,12,40
391119666003002,1,1,12,40
391119666003002,1,2,12,41
391119666003002,1,2,12,41
391119666003002,1,2,12,43
391119666003002,1,1,13,47
391119666003002,1,1,13,46
391119666003002,1,1,14,50
391119666003002,1,1,14,53
391119666003002,1,2,14,51
391119666003002,1,2,14,52
391119666003002,1,1,15,55
391119666003002,1,1,15,58
391119666003002,1,1,15,57
391119666003002,1,2,15,58
391119666003002,1,2,15,55
391119666003002,1,2,15,56
391119666003002,1,1,16,60
391119666003002,1,2,19,68
391119666003002,1,2,21,77
391119666003002,1,2,22,80
391119666003003,1,1,12,41
391119666003003,1,1,17,62
391119666003003,1,2,18,65
391119666003005,1,1,9,28
391119666003005,1,1,11,35
391119666003005,1,1,11,35
391119666003005,1,2,11,37
391119666003005,1,2,15,56
391119666003005,1,2,16,60
391119666003005,1,1,17,62
391119666003005,1,1,17,63
391119666003005,1,2,18,65
391119666003005,1,1,19,67
391119666003005,1,2,22,80
391119666003007,1,2,22,80
391119666003008,1,1,3,13
391119666003008,1,2,13,48
391119666003008,1,1,15,58
391119666003012,1,2,2,8
391119666003012,1,2,3,11
391119666003012,1,1,4,15
391119666003012,1,1,5,18
391119666003012,1,2,10,32
391119666003012,1,1,11,36
391119666003012,1,2,11,36
391119666003012,1,1,12,41
391119666003012,1,1,13,45
391119666003012,1,2,13,47
391119666003013,1,2,4,15
391119666003013,1,1,12,42
391119666003013,1,2,12,40
391119666003014,1,1,1,2
391119666003014,1,2,3,13
391119666003014,1,2,3,11
391119666003014,1,1,10,33
391119666003014,1,2,10,32
391119666003014,1,1,14,51
391119666003014,1,1,14,53
391119666003014,1,2,14,51
391119666003014,1,2,14,51
391119666003014,1,2,20,72
391119666003015,1,1,2,7
391119666003015,1,2,2,5
391119666003015,1,1,3,13
391119666003015,1,2,3,13
391119666003015,1,2,11,36
391119666003015,1,2,11,38
391119666003015,1,1,13,47
391119666003015,1,2,14,50
391119666003015,1,2,17,63
391119666003015,1,1,18,65
391119666003016,1,1,2,5
391119666003016,1,1,10,30
391119666003016,1,2,17,62
391119666003016,1,1,20,73
391119666003017,1,1,1,1
391119666003017,1,2,9,25
391119666003017,1,1,11,37
391119666003017,1,1,16,60
391119666003017,1,2,16,60
391119666003017,1,1,18,65
391119666003017,1,2,19,68
391119666003018,1,1,16,60
391119666003018,1,2,17,62
391119666003018,1,2,22,82
391119666003018,1,1,23,89
391119666003019,1,2,3,12
391119666003019,1,1,10,33
391119666003019,1,2,10,33
391119666003019,1,1,14,52
391119666003019,1,2,14,51
391119666003021,1,1,3,12
391119666003021,1,2,3,13
391119666003021,1,1,8,23
391119666003021,1,2,8,22
391119666003021,1,1,9,26
391119666003021,1,1,9,27
391119666003021,1,2,12,41
391119666003021,1,1,14,52
391119666003021,1,2,14,53
391119666003021,1,2,14,53
391119666003021,1,1,15,58
391119666003021,1,1,15,58
391119666003021,1,2,15,55
391119666003021,1,2,16,60
391119666003021,1,2,17,63
391119666003021,1,1,20,73
391119666003021,1,1,20,70
391119666003021,1,1,20,71
391119666003021,1,2,20,73
391119666003024,1,1,16,60
391119666003024,1,2,16,60
391119666003025,1,2,13,47
391119666003028,1,2,17,63
391119666003028,1,1,21,78
391119666003028,1,1,23,97
391119666003028,1,2,23,89
391119666003029,1,2,7,21
391119666003029,1,1,11,36
391119666003029,1,2,13,47
391119666003030,1,1,6,20
391119666003030,1,2,9,27
391119666003030,1,2,9,27
391119666003030,1,1,11,35
391119666003030,1,1,11,37
391119666003030,1,1,13,45
391119666003030,1,2,13,45
391119666003030,1,1,14,50
391119666003030,1,2,14,51
391119666003030,1,1,15,56
391119666003030,1,2,15,58
391119666003030,1,2,15,56
391119666003030,1,2,20,73
391119666003030,1,1,21,75
